id_cli,nomb_cli,apell_cli,tip_doc,num_doc,fec_nac,fec_alta,cod_segmento,score_buro,ciudad_res,depto_res,estado_cli,canal_adquis
CLI0006156,Laura,Ramírez Restrepo,CC,720136035,1985-10-05,2024-03-07,BASICO,446.0,Cali,Valle,ACTIVO,APP_MOVIL
CLI0006157,Sandra,Castillo Rivera,CC,172732432,1967-01-04,2024-07-13,BASICO,443.0,Barranquilla,Atlántico,ACTIVO,APP_MOVIL
CLI0006158,Mauricio,Torres Rivera,CC,652869238,1998-03-13,2024-04-14,BASICO,429.0,Villavicencio,Meta,ACTIVO,APP_MOVIL
CLI0006159,Valentina,Nieto Muñoz,CC,411758136,1971-09-01,2024-02-07,ESTANDAR,495.0,Zipaquirá,Cundinamarca,ACTIVO,REFERIDO
CLI0006160,Sandra,Ospina Castillo,CC,15350082,1963-01-12,2024-03-05,BASICO,371.0,Facatativá,Cundinamarca,ACTIVO,REFERIDO
CLI0006161,Héctor,Gómez Muñoz,CC,1017723855,1994-09-20,2024-08-11,BASICO,486.0,Bogotá,Cundinamarca,ACTIVO,REFERIDO
CLI0006162,Felipe,Vásquez Herrera,CC,981792919,1965-08-11,2024-06-18,ESTANDAR,601.0,Girón,Santander,ACTIVO,FUERZA_VENTAS
CLI0006163,Camila,Medina Flores,CC,352699266,1979-01-22,2024-06-13,BASICO,300.0,Medellín,Antioquia,ACTIVO,PORTAL_WEB
CLI0006164,Luisa,López Vargas,CC,235328207,1975-06-06,2024-01-09,BASICO,398.0,Zipaquirá,Cundinamarca,ACTIVO,FUERZA_VENTAS
CLI0006165,Camila,Herrera Torres,CC,81738009,1964-08-05,2024-09-04,ESTANDAR,345.0,Facatativá,Cundinamarca,ACTIVO,REFERIDO
CLI0006166,Melissa,Vargas Medina,CC,328525463,1983-07-04,2024-12-20,BASICO,515.0,Cartagena,Bolívar,ACTIVO,PORTAL_WEB
CLI0006167,Sandra,García García,CC,1095165911,1979-11-13,2024-10-04,BASICO,301.0,Pitalito,Huila,ACTIVO,
CLI0006168,Natalia,Vásquez Rivera,CE,263572156,2002-10-14,2024-04-19,BASICO,,Acacías,Meta,ACTIVO,APP_MOVIL
CLI0006169,Diego,Ruiz Cardona,CC,494192208,1968-05-25,2024-01-01,ESTANDAR,484.0,Bogotá,Cundinamarca,ACTIVO,APP_MOVIL
CLI0006170,Ricardo,Herrera López,PP,235516165,1987-01-17,2024-12-25,PREMIUM,704.0,Envigado,Antioquia,BLOQUEADO,APP_MOVIL
CLI0006171,Laura,Jiménez López,CC,534786565,1966-06-20,2024-07-04,BASICO,423.0,Soacha,Cundinamarca,ACTIVO,REFERIDO
CLI0006172,Sergio,Jiménez Muñoz,CC,137781491,1987-07-05,2024-05-24,PREMIUM,717.0,Facatativá,Cundinamarca,ACTIVO,APP_MOVIL
CLI0006173,Jorge,Vásquez Vargas,CC,356175130,1999-09-21,2024-09-26,BASICO,349.0,Facatativá,Cundinamarca,ACTIVO,REFERIDO
CLI0006174,Camila,Rivera Gómez,CC,379183282,1996-12-27,2024-12-09,BASICO,,Lorica,Córdoba,INACTIVO,APP_MOVIL
CLI0006175,Yolanda,Morales Morales,CC,608348344,1961-11-13,2024-08-30,PREMIUM,,Tumaco,Nariño,ACTIVO,REFERIDO
CLI0006176,Luisa,Cardona Medina,CE,594116073,1998-07-05,2024-11-25,PREMIUM,737.0,Bogotá,Cundinamarca,ACTIVO,APP_MOVIL
CLI0006177,Patricia,Arango Ruiz,CC,779407722,1979-06-23,2024-10-31,ESTANDAR,525.0,Soledad,Atlántico,ACTIVO,APP_MOVIL
CLI0006178,Ana,López Ospina,CC,337444423,1975-01-29,2024-09-21,BASICO,405.0,Malambo,Atlántico,ACTIVO,APP_MOVIL
CLI0006179,Andrés,Vargas Romero,CC,318449045,1967-12-15,2024-08-31,BASICO,586.0,Cali,Valle,ACTIVO,CORRESPONSAL
CLI0006180,Cristian,Castillo Ramírez,CC,286616354,1998-07-26,2024-01-05,PREMIUM,686.0,Barranquilla,Atlántico,ACTIVO,REFERIDO
CLI0006181,Cristian,Vásquez Flores,CC,219127894,1971-02-11,2024-03-28,ESTANDAR,520.0,Soacha,Cundinamarca,ACTIVO,FUERZA_VENTAS
CLI0006182,Felipe,Restrepo Ortiz,CC,431740370,1976-05-31,2024-04-04,ELITE,946.0,Montería,Córdoba,ACTIVO,
CLI0006183,Jorge,Jiménez Torres,CC,734444160,1996-01-03,2024-08-25,ELITE,710.0,Malambo,Atlántico,ACTIVO,APP_MOVIL
CLI0006184,Claudia,López Torres,CC,184254098,1964-08-09,2024-12-20,BASICO,486.0,Medellín,Antioquia,ACTIVO,FUERZA_VENTAS
CLI0006185,Patricia,Muñoz Jiménez,CC,989958617,1974-05-09,2024-06-12,ESTANDAR,510.0,Facatativá,Cundinamarca,ACTIVO,PORTAL_WEB
CLI0006186,Valentina,Martínez Salcedo,CC,742384026,1960-12-10,2024-10-01,ELITE,876.0,Soacha,Cundinamarca,ACTIVO,FUERZA_VENTAS
CLI0006187,Carlos,Salcedo Romero,NIT,22950572,1965-02-04,2024-11-24,PREMIUM,762.0,Bogotá,Cundinamarca,ACTIVO,PORTAL_WEB
CLI0006188,Yolanda,Pérez Ramírez,CC,1049758843,2002-08-15,2024-06-03,ESTANDAR,494.0,Bogotá,Cundinamarca,ACTIVO,APP_MOVIL
CLI0006189,Natalia,Díaz López,CC,1092815181,1980-04-29,2024-05-14,BASICO,533.0,Malambo,Atlántico,BLOQUEADO,APP_MOVIL
CLI0006190,Andrés,Ospina Gómez,CE,507499859,1994-06-29,2024-01-24,BASICO,308.0,Palmira,Valle,ACTIVO,CORRESPONSAL
CLI0006191,Yolanda,Gómez Sánchez,CC,345892364,1989-10-27,2024-12-19,ELITE,730.0,Medellín,Antioquia,ACTIVO,APP_MOVIL
CLI0006192,Daniela,Torres Romero,CC,778249107,1985-08-31,2024-09-11,BASICO,367.0,Envigado,Antioquia,INACTIVO,REFERIDO
CLI0006193,Jorge,Vásquez Vargas,CC,58306461,1991-02-04,2024-09-16,PREMIUM,713.0,Zipaquirá,Cundinamarca,ACTIVO,APP_MOVIL
CLI0006194,Ricardo,Ruiz Salcedo,CC,445542478,2000-02-12,2024-04-09,PREMIUM,768.0,Floridablanca,Santander,ACTIVO,FUERZA_VENTAS
CLI0006195,Ricardo,Rodríguez Díaz,CC,615640135,1984-02-29,2024-12-08,BASICO,300.0,Soacha,Cundinamarca,ACTIVO,FUERZA_VENTAS
CLI0006196,Carlos,González Vásquez,CC,254088002,1974-03-29,2024-06-19,BASICO,444.0,Montería,Córdoba,ACTIVO,PORTAL_WEB
CLI0006197,Daniela,Gómez Morales,CC,146170446,1987-10-16,2024-09-12,ESTANDAR,550.0,Soacha,Cundinamarca,ACTIVO,APP_MOVIL
CLI0006198,Ana,Díaz Gómez,CC,1174960814,1967-05-25,2024-04-08,BASICO,444.0,Pitalito,Huila,ACTIVO,CORRESPONSAL
CLI0006199,Yolanda,Vargas Rivera,CE,862940240,1990-04-08,2024-01-25,BASICO,378.0,Floridablanca,Santander,ACTIVO,REFERIDO
CLI0006200,Luisa,Vargas Nieto,CC,869965131,1979-05-19,2024-08-25,ESTANDAR,581.0,Soacha,Cundinamarca,ACTIVO,PORTAL_WEB
CLI0006201,Héctor,Flores Ortiz,CC,1112301779,1986-04-29,2024-05-12,BASICO,308.0,Bogotá,Cundinamarca,ACTIVO,APP_MOVIL
CLI0006202,Claudia,Morales Vásquez,CC,1048740110,1973-09-30,2024-04-10,ELITE,707.0,Facatativá,Cundinamarca,ACTIVO,PORTAL_WEB
CLI0006203,Cristian,Pérez Torres,CC,474613648,1999-04-04,2024-11-05,BASICO,496.0,,Antioquia,ACTIVO,PORTAL_WEB
CLI0006204,Cristian,Sánchez Castillo,CC,75410287,1972-11-19,2024-09-04,PREMIUM,681.0,Pitalito,Huila,ACTIVO,REFERIDO
CLI0006205,Daniela,Díaz García,CC,938193733,1982-09-02,2024-12-30,BASICO,438.0,Bogotá,Cundinamarca,ACTIVO,APP_MOVIL
CLI0006206,Melissa,Restrepo Ospina,CC,722538880,1964-05-12,2024-12-31,BASICO,434.0,Envigado,Antioquia,ACTIVO,REFERIDO
CLI0006207,Mauricio,Gómez Medina,CC,587881255,1964-08-15,2024-07-21,BASICO,420.0,Facatativá,Cundinamarca,ACTIVO,REFERIDO
CLI0006208,Daniela,Ramírez Herrera,CC,1137965305,1978-09-02,2024-08-31,BASICO,300.0,Malambo,Atlántico,ACTIVO,APP_MOVIL
CLI0006209,Sergio,Medina Morales,CC,252480135,1964-06-27,2024-09-21,ESTANDAR,536.0,Envigado,Antioquia,ACTIVO,
CLI0006210,Paola,Vargas Jiménez,CC,762801614,1988-02-07,2024-10-10,ELITE,700.0,Soledad,Atlántico,ACTIVO,FUERZA_VENTAS
CLI0006211,Mauricio,Sánchez Flores,NIT,1071169146,1997-01-20,2024-01-04,PREMIUM,820.0,Bello,Antioquia,ACTIVO,REFERIDO
CLI0006212,María,Ramírez Ospina,CC,541173060,1984-12-13,2024-03-16,BASICO,483.0,Zipaquirá,Cundinamarca,ACTIVO,CORRESPONSAL
CLI0006213,Laura,Gómez Ruiz,CC,694778071,1974-04-18,2024-02-14,ESTANDAR,407.0,Envigado,Antioquia,ACTIVO,APP_MOVIL
CLI0006214,Carlos,Medina Ortiz,CC,906451617,1993-10-18,2024-11-26,BASICO,300.0,Zipaquirá,Cundinamarca,ACTIVO,APP_MOVIL
CLI0006215,Jorge,Morales Salcedo,CC,821242557,1977-06-07,2024-10-11,BASICO,459.0,Bello,Antioquia,ACTIVO,APP_MOVIL
CLI0006216,Sergio,Restrepo Ospina,CE,772047879,1997-11-10,2024-12-04,BASICO,,Buenaventura,Valle,ACTIVO,APP_MOVIL
CLI0006217,Valentina,Torres Salcedo,CC,314653519,1982-12-18,2024-05-13,PREMIUM,837.0,Itagüí,Antioquia,ACTIVO,REFERIDO
CLI0006218,Andrés,García Rodríguez,CC,1180725069,1998-12-30,2024-06-22,PREMIUM,670.0,Malambo,Atlántico,ACTIVO,CORRESPONSAL
CLI0006219,Sergio,Medina Martínez,CC,833241484,1986-09-17,2024-12-31,BASICO,312.0,Malambo,Atlántico,ACTIVO,FUERZA_VENTAS
CLI0006220,Ana,López Restrepo,CC,960823837,1965-05-31,2024-03-30,BASICO,337.0,Villavicencio,Meta,INACTIVO,APP_MOVIL
CLI0006221,Alejandro,Salcedo Rivera,CC,24038976,2002-01-25,2024-09-09,BASICO,454.0,Buenaventura,Valle,ACTIVO,REFERIDO
CLI0006222,Valentina,Salcedo Arango,CC,804732794,1991-03-31,2024-02-28,BASICO,378.0,Zipaquirá,Cundinamarca,ACTIVO,PORTAL_WEB
CLI0006223,Alejandro,González Torres,CC,1082016997,2002-03-11,2024-05-08,ESTANDAR,655.0,Cartagena,Bolívar,ACTIVO,REFERIDO
CLI0006224,Carlos,Morales Restrepo,CC,12180013,2002-11-12,2024-02-09,ESTANDAR,555.0,Medellín,Antioquia,ACTIVO,APP_MOVIL
CLI0006225,Mauricio,Flores Ruiz,CC,400104762,1989-09-08,2024-03-29,BASICO,420.0,Pitalito,Huila,ACTIVO,CORRESPONSAL
CLI0006226,Yolanda,Rivera García,CC,464030868,1982-06-19,2024-12-23,BASICO,400.0,Villavicencio,Meta,ACTIVO,CORRESPONSAL
CLI0006227,María,Rivera Ortiz,CC,970131473,1995-06-11,2024-02-07,ESTANDAR,558.0,Girón,Santander,INACTIVO,CORRESPONSAL
CLI0006228,Mauricio,Vargas Morales,NIT,181952169,1978-04-29,2024-02-10,ESTANDAR,587.0,Bogotá,Cundinamarca,ACTIVO,APP_MOVIL
CLI0006229,Daniela,Arango Rivera,CC,162844713,1992-05-15,2024-03-08,BASICO,341.0,Cali,Valle,ACTIVO,APP_MOVIL
CLI0006230,Claudia,Nieto Restrepo,CC,834327191,1960-08-28,2024-03-12,BASICO,434.0,Lorica,Córdoba,ACTIVO,REFERIDO
CLI0006231,Daniela,Flores Vásquez,CC,391211741,2002-09-05,2024-03-26,PREMIUM,694.0,Zipaquirá,Cundinamarca,ACTIVO,APP_MOVIL
CLI0006232,Ricardo,Restrepo Herrera,CC,586585724,1983-12-16,2024-02-29,PREMIUM,673.0,,Cundinamarca,ACTIVO,CORRESPONSAL
CLI0006233,Melissa,Rodríguez Cardona,CC,331649703,1984-03-10,2024-08-13,ESTANDAR,574.0,Facatativá,Cundinamarca,ACTIVO,APP_MOVIL
CLI0006234,Patricia,Medina Gómez,CC,304195926,1991-07-19,2024-01-07,ELITE,880.0,Cartagena,Bolívar,ACTIVO,CORRESPONSAL
CLI0006235,Diego,Romero Cardona,CC,793326995,2000-10-01,2024-09-08,ESTANDAR,466.0,Zipaquirá,Cundinamarca,ACTIVO,REFERIDO
CLI0006236,Juan,López Herrera,CC,976090352,1998-12-28,2024-03-05,PREMIUM,702.0,Tuluá,Valle,ACTIVO,CORRESPONSAL
CLI0006237,Yolanda,Sánchez Cardona,CC,523442696,1995-01-12,2024-04-07,ELITE,729.0,Envigado,Antioquia,ACTIVO,APP_MOVIL
CLI0006238,Sandra,Torres Gómez,CC,720211116,1978-02-24,2024-11-22,BASICO,390.0,Malambo,Atlántico,ACTIVO,FUERZA_VENTAS
CLI0006239,Paola,Ospina Rivera,NIT,116499252,1970-09-24,2024-11-02,PREMIUM,,Soacha,Cundinamarca,ACTIVO,APP_MOVIL
CLI0006240,Ana,Nieto Díaz,CC,1084598676,1980-11-12,2024-01-28,BASICO,312.0,Medellín,Antioquia,INACTIVO,APP_MOVIL
CLI0006241,Daniela,González Jiménez,CC,1186565212,1972-10-06,2024-12-07,ESTANDAR,495.0,Zipaquirá,Cundinamarca,ACTIVO,REFERIDO
CLI0006242,Felipe,Cardona Muñoz,CC,591416106,1996-11-27,2024-02-29,PREMIUM,746.0,Medellín,Antioquia,ACTIVO,PORTAL_WEB
CLI0006243,Mauricio,Rodríguez Ortiz,CC,1118509456,1992-11-24,2024-06-24,ESTANDAR,584.0,Cartagena,Bolívar,ACTIVO,REFERIDO
CLI0006244,Claudia,Ramírez Morales,CC,32023431,1979-07-06,2024-04-09,ESTANDAR,404.0,Bogotá,Cundinamarca,ACTIVO,REFERIDO
CLI0006245,Natalia,Vargas Muñoz,CC,788817113,1976-10-19,2024-05-12,PREMIUM,665.0,Villavicencio,Meta,ACTIVO,APP_MOVIL
CLI0006246,Carlos,Torres Torres,CC,838738132,1998-03-12,2024-05-25,BASICO,365.0,Facatativá,Cundinamarca,INACTIVO,FUERZA_VENTAS
CLI0006247,Claudia,Cardona Ospina,CC,431587836,1972-11-02,2024-04-22,BASICO,324.0,Montería,Córdoba,ACTIVO,APP_MOVIL
CLI0006248,Patricia,Muñoz Martínez,CC,715926523,1998-06-25,2024-09-07,BASICO,426.0,Envigado,Antioquia,ACTIVO,PORTAL_WEB
CLI0006249,Ana,Restrepo Morales,CC,351646283,1979-10-09,2024-12-05,ESTANDAR,559.0,Cartagena,Bolívar,ACTIVO,CORRESPONSAL
CLI0006250,Patricia,Flores Muñoz,CC,1184232521,1966-05-09,2024-07-18,PREMIUM,699.0,Bogotá,Cundinamarca,ACTIVO,CORRESPONSAL
CLI0006251,Diego,Restrepo Ospina,PP,383039243,1969-12-01,2024-11-21,ESTANDAR,495.0,Villavicencio,Meta,ACTIVO,CORRESPONSAL
CLI0006252,Cristian,Romero Ruiz,CC,886822102,1981-02-27,2024-06-28,ESTANDAR,632.0,Tuluá,Valle,ACTIVO,
CLI0006253,Yolanda,Gómez Rivera,CC,805539850,1979-01-28,2024-09-01,BASICO,332.0,Zipaquirá,Cundinamarca,ACTIVO,PORTAL_WEB
CLI0006254,Sergio,Herrera Torres,CC,311743762,1965-04-14,2024-09-08,PREMIUM,743.0,Bello,Antioquia,ACTIVO,REFERIDO
CLI0006255,Cristian,Arango Medina,CC,149098869,1990-08-07,2024-07-12,BASICO,358.0,Facatativá,Cundinamarca,ACTIVO,PORTAL_WEB
CLI0006256,Héctor,Restrepo Restrepo,CE,140623489,1963-06-24,2024-01-19,BASICO,495.0,Magangué,Bolívar,ACTIVO,CORRESPONSAL
CLI0006257,Patricia,García Sánchez,CE,1159108697,1961-12-15,2024-08-11,PREMIUM,707.0,Girón,Santander,ACTIVO,APP_MOVIL
CLI0006258,Mauricio,Pérez Muñoz,CC,129566343,1974-07-18,2024-06-14,ESTANDAR,704.0,Soacha,Cundinamarca,ACTIVO,CORRESPONSAL
CLI0006259,Valentina,Castillo Cardona,CE,192488914,1977-10-23,2024-11-22,BASICO,494.0,Soledad,Atlántico,ACTIVO,CORRESPONSAL
CLI0006260,Ricardo,Gómez Rodríguez,NIT,190347393,1982-02-20,2024-01-26,ELITE,689.0,Medellín,Antioquia,ACTIVO,PORTAL_WEB
CLI0006261,Cristian,Vargas Ortiz,CC,231201220,1975-05-27,2024-03-26,PREMIUM,665.0,Soacha,Cundinamarca,ACTIVO,FUERZA_VENTAS
CLI0006262,Juan,Nieto Gómez,CC,212209729,1975-07-25,2024-02-10,ESTANDAR,610.0,Palmira,Valle,ACTIVO,PORTAL_WEB
CLI0006263,Melissa,Martínez Martínez,CC,688799970,1983-04-17,2024-05-05,BASICO,304.0,Buenaventura,Valle,ACTIVO,FUERZA_VENTAS
CLI0006264,Iván,Jiménez García,CC,896197722,1998-09-07,2024-06-21,PREMIUM,785.0,Bogotá,Cundinamarca,ACTIVO,CORRESPONSAL
CLI0006265,Jorge,Ospina Muñoz,CC,538187539,1964-11-30,2024-12-09,BASICO,478.0,Palmira,Valle,ACTIVO,APP_MOVIL
CLI0006266,Miguel,Morales Ospina,CC,266591014,1976-02-13,2024-01-21,PREMIUM,857.0,Medellín,Antioquia,ACTIVO,APP_MOVIL
CLI0006267,Ana,Rivera Medina,CC,663630052,1968-05-28,2024-09-18,ESTANDAR,574.0,Envigado,Antioquia,ACTIVO,APP_MOVIL
CLI0006268,Melissa,Muñoz Castillo,CC,105173744,1968-12-21,2024-03-18,ESTANDAR,558.0,Medellín,Antioquia,ACTIVO,APP_MOVIL
CLI0006269,Natalia,Sánchez Salcedo,CE,601723397,1992-05-09,2024-03-02,PREMIUM,732.0,Envigado,Antioquia,ACTIVO,APP_MOVIL
CLI0006270,Claudia,Pérez Cardona,CC,640188185,1974-03-02,2024-10-08,ESTANDAR,409.0,Floridablanca,Santander,BLOQUEADO,REFERIDO
CLI0006271,Yolanda,Castillo Medina,CC,69370311,1968-06-07,2024-09-10,ELITE,836.0,Facatativá,Cundinamarca,ACTIVO,APP_MOVIL
CLI0006272,Iván,Romero Díaz,CE,908396491,1978-07-20,2024-05-17,ESTANDAR,612.0,Itagüí,Antioquia,ACTIVO,APP_MOVIL
CLI0006273,María,Jiménez Romero,CC,658622158,1984-02-02,2024-11-01,PREMIUM,740.0,,Cundinamarca,ACTIVO,REFERIDO
CLI0006274,Luisa,Ortiz Medina,CC,1179127573,1978-10-09,2024-10-04,BASICO,,Medellín,Antioquia,ACTIVO,REFERIDO
CLI0006275,Héctor,Vásquez Torres,CC,500113144,1965-04-21,2024-11-11,BASICO,556.0,Palmira,Valle,ACTIVO,FUERZA_VENTAS
CLI0006276,Cristian,Ruiz Sánchez,CC,586969062,1997-01-23,2024-01-14,BASICO,460.0,Soledad,Atlántico,ACTIVO,APP_MOVIL
CLI0006277,Ana,Medina Jiménez,CC,93538277,1990-07-21,2024-10-04,ESTANDAR,536.0,Facatativá,Cundinamarca,ACTIVO,CORRESPONSAL
CLI0006278,Carlos,Muñoz García,CC,409108245,1974-11-05,2024-04-02,ESTANDAR,562.0,Soledad,Atlántico,INACTIVO,APP_MOVIL
CLI0006279,Andrés,Vásquez Jiménez,CC,751214615,1988-03-04,2024-07-05,ELITE,811.0,Barranquilla,Atlántico,ACTIVO,PORTAL_WEB
CLI0006280,Felipe,Pérez Medina,NIT,191525278,1963-06-25,2024-05-15,PREMIUM,817.0,Buenaventura,Valle,ACTIVO,APP_MOVIL
CLI0006281,Sergio,Gómez López,PP,839919910,1984-10-13,2024-07-25,ELITE,,Itagüí,Antioquia,INACTIVO,PORTAL_WEB
CLI0006282,Mauricio,Jiménez Arango,CC,506085826,1987-11-10,2024-02-18,BASICO,433.0,Bucaramanga,Santander,ACTIVO,REFERIDO
CLI0006283,Juliana,Restrepo Ruiz,CE,667418050,1987-01-01,2024-10-03,BASICO,487.0,Bogotá,Cundinamarca,ACTIVO,APP_MOVIL
CLI0006284,Juliana,González Nieto,PP,1132625581,1997-02-28,2024-01-24,PREMIUM,781.0,Soacha,Cundinamarca,ACTIVO,APP_MOVIL
CLI0006285,Sergio,Sánchez Salcedo,CC,1049099910,1971-08-19,2024-04-08,BASICO,300.0,Bello,Antioquia,ACTIVO,APP_MOVIL
CLI0006286,Jorge,Ruiz Romero,CC,31095007,1995-05-18,2024-10-25,BASICO,366.0,Bogotá,Cundinamarca,INACTIVO,APP_MOVIL
CLI0006287,Daniela,Castillo Salcedo,CC,803654542,1981-09-28,2024-09-18,BASICO,300.0,Cartagena,Bolívar,ACTIVO,CORRESPONSAL
CLI0006288,Sergio,Arango García,CC,346254494,1989-10-12,2024-06-09,ELITE,699.0,Bogotá,Cundinamarca,ACTIVO,APP_MOVIL
CLI0006289,Laura,López Flores,CC,843819851,1975-04-09,2024-02-21,PREMIUM,767.0,Floridablanca,Santander,ACTIVO,CORRESPONSAL
CLI0006290,Mauricio,Flores Sánchez,CC,192809108,1969-04-30,2024-10-30,BASICO,331.0,Facatativá,Cundinamarca,ACTIVO,PORTAL_WEB
CLI0006291,Sandra,Castillo Romero,CC,1060561230,1986-12-10,2024-11-13,ESTANDAR,589.0,Facatativá,Cundinamarca,ACTIVO,APP_MOVIL
CLI0006292,Jorge,Cardona Muñoz,CC,615531684,1966-08-06,2024-09-25,ESTANDAR,619.0,Malambo,Atlántico,ACTIVO,APP_MOVIL
CLI0006293,Jorge,López Restrepo,CC,1175107111,1987-05-03,2024-06-01,ESTANDAR,635.0,Buenaventura,Valle,BLOQUEADO,REFERIDO
CLI0006294,Melissa,Cardona Ospina,PP,289725745,1974-01-28,2024-02-07,BASICO,492.0,Itagüí,Antioquia,ACTIVO,APP_MOVIL
CLI0006295,Carlos,Muñoz Morales,CE,683593756,1990-04-03,2024-09-19,ESTANDAR,534.0,Cali,Valle,ACTIVO,APP_MOVIL
CLI0006296,Juan,Martínez Muñoz,CC,205298519,1995-01-28,2024-04-03,ESTANDAR,499.0,Pasto,Nariño,ACTIVO,APP_MOVIL
CLI0006297,Yolanda,Salcedo Salcedo,CC,960503554,1991-01-12,2024-12-21,ELITE,701.0,Bello,Antioquia,ACTIVO,CORRESPONSAL
CLI0006298,Ricardo,Jiménez Díaz,CC,1045703943,1996-02-12,2024-11-26,BASICO,397.0,Acacías,Meta,ACTIVO,PORTAL_WEB
CLI0006299,Alejandro,Cardona Castillo,CE,531069780,1996-07-21,2024-08-11,BASICO,378.0,Soledad,Atlántico,ACTIVO,REFERIDO
CLI0006300,Alejandro,González Herrera,CC,550947368,1998-03-05,2024-08-01,ESTANDAR,638.0,Magangué,Bolívar,ACTIVO,CORRESPONSAL
CLI0006301,Melissa,Torres Díaz,CC,922279460,1999-12-24,2024-07-29,ESTANDAR,474.0,Soacha,Cundinamarca,ACTIVO,CORRESPONSAL
CLI0006302,Sandra,Gómez Muñoz,CC,628818407,1978-10-09,2024-04-29,BASICO,302.0,Buenaventura,Valle,ACTIVO,APP_MOVIL
CLI0006303,Ricardo,Ruiz Nieto,CE,1022300613,2002-07-03,2024-01-20,PREMIUM,702.0,Zipaquirá,Cundinamarca,ACTIVO,REFERIDO
CLI0006304,Felipe,Rivera Flores,CC,785065505,1974-12-11,2024-07-17,ELITE,813.0,Soacha,Cundinamarca,ACTIVO,APP_MOVIL
CLI0006305,Miguel,Herrera López,CC,560149301,1976-05-16,2024-07-13,ESTANDAR,648.0,Cartagena,Bolívar,ACTIVO,REFERIDO
CLI0006306,Óscar,Rodríguez García,CC,1078094275,1987-10-10,2024-03-27,ELITE,657.0,Buenaventura,Valle,INACTIVO,PORTAL_WEB
CLI0006307,Iván,Martínez Salcedo,CC,355251016,1986-12-14,2024-11-05,BASICO,362.0,Malambo,Atlántico,ACTIVO,CORRESPONSAL
CLI0006308,Yolanda,Castillo Restrepo,CC,1001457655,1997-10-31,2024-04-09,ESTANDAR,575.0,Bucaramanga,Santander,INACTIVO,REFERIDO
CLI0006309,Sandra,Cardona Díaz,CC,118741489,1986-05-31,2024-05-03,BASICO,401.0,Facatativá,Cundinamarca,ACTIVO,PORTAL_WEB
CLI0006310,Carlos,Gómez Pérez,CC,1123147894,1982-09-15,2024-05-30,BASICO,535.0,Soacha,Cundinamarca,ACTIVO,PORTAL_WEB
CLI0006311,Sandra,Herrera Rodríguez,CC,401654050,2000-08-07,2024-11-11,BASICO,430.0,Neiva,Huila,ACTIVO,APP_MOVIL
CLI0006312,Patricia,Arango Castillo,CC,1068972738,1985-10-18,2024-01-16,ESTANDAR,669.0,Zipaquirá,Cundinamarca,ACTIVO,CORRESPONSAL
CLI0006313,Jorge,Nieto González,CC,427736875,1994-05-22,2024-01-09,PREMIUM,780.0,Zipaquirá,Cundinamarca,INACTIVO,REFERIDO
CLI0006314,Paola,Flores Vargas,CC,1099913042,1970-07-31,2024-07-26,PREMIUM,628.0,Soledad,Atlántico,ACTIVO,APP_MOVIL
CLI0006315,Natalia,López Morales,CC,670712776,1995-05-28,2024-10-31,PREMIUM,799.0,Envigado,Antioquia,ACTIVO,APP_MOVIL
CLI0006316,Iván,Gómez Restrepo,CC,899407423,1962-03-12,2024-08-07,BASICO,442.0,Bogotá,Cundinamarca,ACTIVO,FUERZA_VENTAS
CLI0006317,Valentina,Herrera González,CE,31069093,1992-07-23,2024-03-31,PREMIUM,696.0,Zipaquirá,Cundinamarca,ACTIVO,REFERIDO
CLI0006318,Patricia,Ospina López,CC,159991641,1966-11-02,2024-08-05,ESTANDAR,612.0,Bogotá,Cundinamarca,ACTIVO,PORTAL_WEB
CLI0006319,Sandra,Salcedo Rivera,CC,837073375,1994-09-06,2024-12-23,ESTANDAR,416.0,,Cundinamarca,ACTIVO,
CLI0006320,María,Gómez Arango,CC,796163033,1966-01-01,2024-05-12,ESTANDAR,686.0,Bogotá,Cundinamarca,ACTIVO,REFERIDO
CLI0006321,Cristian,González Morales,CC,746276408,2001-07-09,2024-07-17,ESTANDAR,,Facatativá,Cundinamarca,ACTIVO,PORTAL_WEB
CLI0006322,Ricardo,Salcedo Ortiz,CC,577942578,1977-02-04,2024-03-13,ESTANDAR,460.0,Zipaquirá,Cundinamarca,ACTIVO,APP_MOVIL
CLI0006323,Camila,Jiménez Herrera,CC,1081734058,1979-05-14,2024-06-26,ESTANDAR,546.0,Girón,Santander,ACTIVO,PORTAL_WEB
CLI0006324,Iván,Ospina García,CC,700710080,1981-09-07,2024-05-31,PREMIUM,644.0,Bogotá,Cundinamarca,ACTIVO,REFERIDO
CLI0006325,Iván,Cardona López,CE,634101720,1990-11-22,2024-09-02,BASICO,304.0,Bogotá,Cundinamarca,ACTIVO,REFERIDO
CLI0006326,Paola,Díaz Cardona,CC,498034915,2000-04-23,2024-04-08,ESTANDAR,488.0,Envigado,Antioquia,ACTIVO,APP_MOVIL
CLI0006327,Mauricio,García Medina,CC,937366130,1996-04-18,2024-06-12,BASICO,471.0,Soacha,Cundinamarca,ACTIVO,REFERIDO
CLI0006328,Iván,Gómez Romero,CC,995138958,1988-07-16,2024-12-21,BASICO,300.0,Bello,Antioquia,ACTIVO,REFERIDO
CLI0006329,Sandra,García Castillo,CC,289063821,1967-12-27,2024-06-07,PREMIUM,,,Cundinamarca,ACTIVO,REFERIDO
